3.318044255715721924e-01	5.578420081786839013e-02	5.190432029747914511e-01	4.145781420462413269e-02
9.826386952162824429e-02	2.617640564940596493e-01	5.595400311196532250e-01	4.399729495102910892e-02
1.684718858363021265e-01	9.703448611267317947e-02	5.929849073394201087e-01	3.251262390057929608e-02
2.696171000652841654e-01	1.939266368704861687e-02	5.040723679472450813e-01	3.592043807954281576e-02
1.109486899520341074e-01	2.644473878995915461e-01	5.329106569310918529e-01	4.604993536323132020e-02
3.498622373398241336e-02	2.807605831986842437e-01	5.889266489416205008e-01	3.298193554742279154e-02
3.110081398231127059e-01	1.126963577184880716e-02	5.169617269477980726e-01	3.629968622865198391e-02
2.800589446131007687e-01	1.110039343892322838e-01	5.114419335721638316e-01	4.596601556958312962e-02
1.469904339416550076e-02	1.181957662374011342e-01	7.702639661330739074e-01	1.481982013101779128e-02
3.786879781772733988e-02	8.298235463859171546e-02	7.205243258072745460e-01	1.547472804790550605e-02
2.532499528050130566e-01	1.238393030705802200e-01	5.134622535429432810e-01	4.060462252942464989e-02
8.371355483574616230e-02	2.914577039377844736e-01	5.511311767661121186e-01	4.361896425429179214e-02
7.724839746265588225e-02	1.331309648076993701e-01	6.687953407133425676e-01	2.388000104594223405e-02
3.478402170932147763e-01	6.422055753028499403e-02	5.223891814589318727e-01	5.534218846132454850e-02
1.272233909985391875e-01	2.706420663903398305e-01	5.031758119838050103e-01	5.903083720975521587e-02
7.088880079412074320e-02	1.440949718718865791e-01	5.441998693329687109e-01	2.300213055056354872e-02
1.367972745716317107e-02	1.354031620316209494e-01	6.981169108324756234e-01	1.613728895706811883e-02
1.736910873406986022e-01	5.688738683669347651e-02	6.486304489792686923e-01	3.436515429660547127e-02
2.914652459638098492e-01	2.259369208945138929e-02	5.461863249653562402e-01	3.432742385101494875e-02
8.790322637038772147e-02	2.346911025594966560e-02	8.168105992682163086e-01	1.336136454450231881e-02
6.664885588002589234e-02	2.947226506622581121e-01	5.435451177363059827e-01	4.475259193637493027e-02
1.894225203382204903e-02	1.334677827385789550e-01	5.351899451447181821e-01	1.865970648775949758e-02
2.382506843630075588e-01	1.738269511480139418e-01	5.277245591909106581e-01	4.518533616215203441e-02
1.076002919920160394e-03	3.327220865808894201e-01	5.869902961443947964e-01	3.752902076253750163e-02
4.936322317709129770e-02	2.181210876036825397e-01	5.271899366965209222e-01	2.986372382156909921e-02
1.695913690215454794e-01	4.835464719537951872e-02	7.444664247688728143e-01	2.203497835194934140e-02
1.143465727950482291e-01	1.938436714349488499e-01	6.171657507177682467e-01	3.798466747989848180e-02
1.760700533313641625e-02	2.604284215976304662e-02	8.446746799512209192e-01	6.111450622554914780e-03
1.874394435165749329e-02	4.038389776094197803e-02	7.814998328202185096e-01	6.625437921594312662e-03
3.827912226395588924e-01	1.321507100769081511e-02	5.110017761927633240e-01	3.972432068670594951e-02
1.606572725752049013e-01	5.745818783806055929e-02	7.268936804042558375e-01	3.211435893399283703e-02
3.088220069718471406e-01	7.106991853458488606e-02	5.351131778909892223e-01	4.657557585581695303e-02
1.932731711431211474e-01	1.497975092772089178e-01	5.602864344405565911e-01	4.268166116155736045e-02
1.903047081960718145e-02	1.144228333113459506e-01	6.563530263128936060e-01	1.840745838164137282e-02
1.838103323470574590e-01	7.755907082144342102e-02	5.556180414160238890e-01	2.821770116555089025e-02
1.876971719639094482e-01	8.726872586611167382e-02	5.611229799328016909e-01	4.043350724805838681e-02
3.887437438669583134e-02	2.104727838700088949e-01	6.479827887672757747e-01	3.412557387312431523e-02
2.230812465764706598e-01	2.702614409923320693e-02	5.367342585538276145e-01	3.600844792399238159e-02
5.050755402207030009e-02	2.074461561146996313e-01	5.496713661403686002e-01	3.793603036715487153e-02
9.609718347993922993e-02	6.507981031286802498e-02	5.910165692404171223e-01	2.306848030229846636e-02
1.340864181289327384e-01	9.394969010152476319e-02	6.984029500056314621e-01	3.042410537616058175e-02
2.403412370886950367e-01	1.349986483266092385e-01	5.694824384826898678e-01	4.033664294127281558e-02
1.626395298046878768e-02	1.057487915756047947e-01	7.994808322228275088e-01	1.531824599680420285e-02
8.063994206102964579e-02	2.169040145636313976e-01	6.430112239188258139e-01	3.933442017953570069e-02
1.157652359107478324e-01	1.956047544140770977e-01	5.241148124736842995e-01	3.341990889262891340e-02
1.802599063836648474e-01	2.246309127844224873e-01	5.105643995643328603e-01	4.974983664042331721e-02
3.555721089465169182e-02	3.509933734451977649e-01	5.620690486403819852e-01	4.822331625728626392e-02
4.340948316442028165e-02	7.952580493144278950e-02	8.457158101267132633e-01	1.233471017700316086e-02
3.699053773629445985e-03	2.604659502295789686e-01	6.861394590859937193e-01	3.620463130567064258e-02
3.979034765019640041e-01	9.606303666731430546e-03	5.035500227206585189e-01	4.501736125452115989e-02
4.016930844833388470e-02	1.452051802929410496e-01	5.374103962094683995e-01	2.602431741179300762e-02
6.397845392499101891e-02	5.116015030991771795e-02	6.566286226146402782e-01	1.354669102424788107e-02
6.284234610062666704e-03	2.291961470811939572e-01	6.232575126370160090e-01	3.053629250558731467e-02
2.351347303665288768e-01	1.374550036996167179e-01	5.212252929877948526e-01	5.303797551322242398e-02
1.349681806078124602e-01	8.112508006067520316e-02	5.894650871646565093e-01	3.059312049423990043e-02
8.290134825361816784e-02	1.682486346364296947e-01	6.829334370387728503e-01	2.783025906067004840e-02
9.675024054775238636e-02	1.505783902668540453e-01	6.723988506548860267e-01	2.739490169653380214e-02
9.873681319936300493e-02	2.145176043939093224e-01	5.455409748969115569e-01	4.217811959649020448e-02
3.663881163002888908e-01	7.577767383447631122e-02	5.000464115140532684e-01	5.033928624977124233e-02
2.723293295803029812e-01	5.555868065224933705e-02	5.932942195038053423e-01	4.577881048550236365e-02
7.428211017673702621e-02	5.494910460232249605e-02	7.851007109074864543e-01	1.756224243051685008e-02
3.036194711603079632e-01	1.029417574375766087e-01	5.079865758538750775e-01	5.061433947062388139e-02
7.834883769695699662e-02	1.210475469867988707e-01	7.667974888930786381e-01	2.945015660366556709e-02
7.314985313080601959e-02	3.554444022092990707e-01	5.250136304266912468e-01	4.306402133748721273e-02
3.308043732103886914e-01	1.896169654245372094e-02	5.105205033678701376e-01	5.092209908492428827e-02
1.353892666682883217e-01	7.651171126578815151e-02	5.751410500665887771e-01	2.148721090833349834e-02
9.150359256246543005e-02	1.115304427291584632e-01	7.101902111722387945e-01	2.928391551482800725e-02
2.426826889889208694e-01	1.648033452482039474e-01	5.192980381456678840e-01	4.525484861540218784e-02
1.716961089369994919e-02	3.774220556569790608e-01	5.475081756045613313e-01	4.148886751344860180e-02
2.103248462604744295e-01	7.121534014346153629e-02	6.839945527692070648e-01	3.016335244561307860e-02
6.652189631505622813e-02	6.595927971319293093e-02	7.517453936278052362e-01	1.515519722987590523e-02
1.615088365958079475e-01	1.300541531061476519e-01	5.800619577721589648e-01	3.756110248517219308e-02
1.977070521191840458e-01	1.582924728000932868e-01	5.168530502045187713e-01	3.767444503938444100e-02
3.745790120239097520e-01	3.474549457083597748e-02	5.073160778633939438e-01	4.365864503261129848e-02
1.976456490304193681e-01	6.409517911120032885e-02	5.966807862060226064e-01	3.389184128100974913e-02
1.671551937234427854e-01	1.825142727227005990e-01	5.183297106904386498e-01	4.961392340392578593e-02
6.817706017569236110e-02	1.805679193552817141e-01	5.149374852596739771e-01	2.639245311616966738e-02
7.570097645693629751e-02	1.675349257741287623e-01	7.103259172739372351e-01	2.942389514522913974e-02
6.789393505336094314e-02	1.291420810942432995e-01	5.518786582874474211e-01	2.240286564500948430e-02
7.819651573221719776e-02	2.898357095551736817e-01	5.514223468650042426e-01	3.695794413021413760e-02
1.668056106286668339e-01	1.001181524399896716e-02	7.522998396209832350e-01	1.925110974143662279e-02
1.223426828952395296e-01	2.181709926011089484e-01	5.209767259031806708e-01	4.831285646615823826e-02
3.545465921127366471e-03	3.104316481936537642e-01	5.849301174534262682e-01	4.195559592673314686e-02
2.118621728916730840e-01	3.156186086691459280e-02	5.344033060312779471e-01	3.175570206531241890e-02
2.307725786236186627e-01	1.209723549852768087e-01	5.533229246642040744e-01	4.184126647055330661e-02
1.087553049562730578e-01	2.274901679129717191e-01	5.551928350721133665e-01	4.363594450391206081e-02
1.074032956210768663e-02	1.964006083833716998e-01	5.032240342983559378e-01	2.904145797827462072e-02
3.348220871818852196e-02	2.917073664305620539e-01	5.017107997368800421e-01	4.635924151470272037e-02
3.703169446481124893e-02	3.053403268237215862e-01	5.919276988145001361e-01	4.006747914888364459e-02
1.726325428092578829e-02	2.564267543435044816e-01	5.587236292041771746e-01	3.426291521386026773e-02
1.823016695328031345e-01	1.668977870010246445e-01	5.048253972856151517e-01	3.735574061091773146e-02
1.664386285545020883e-01	2.331852752519785188e-01	5.424637999595355309e-01	5.244842217614875679e-02
2.540598601945255330e-01	5.565918352888932219e-02	6.431180965518870085e-01	3.842896962407205130e-02
4.715284737711600282e-02	2.868373932882148925e-01	5.830236278388964966e-01	4.635777228654491822e-02
4.181203520415610608e-02	1.006465249127612704e-01	5.278433900970760373e-01	2.066466109801978757e-02
1.734874115428712837e-01	1.203312803176082024e-02	7.635763428961586108e-01	1.866144441532746612e-02
1.845013165840945213e-01	1.262538756041785559e-01	5.012228179680749962e-01	3.880222173872183156e-02
1.784473600535876336e-01	6.576229300097236052e-02	5.157694309512007580e-01	2.933816656014420765e-02
4.388352851699450774e-02	1.773876901581836751e-01	6.200500558485697589e-01	3.269687785139874237e-02
7.249445982965818658e-02	3.181246073393768636e-01	5.301053210160602269e-01	5.213794220739131902e-02
2.900746906825246718e-01	2.458868421021487283e-02	5.607123331411771883e-01	3.305233805494667276e-02
5.609129358875619697e-02	2.652933413300376797e-01	6.235663771954588208e-01	3.913934571699873022e-02
